,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
106,T7mLBCdfx30,DaFuq!?Boom!,skibidi toilet - season 6 (all episodes),"18-20 episodes of skibidi toilet a.k.a. as toilet in ohio
skibidi dop dop dop yes yes skibidi double u reeh reeh

credits:
camera 1 - https://steamcommunity.com/sharedfiles/filedetails/?id=408313131
camera 2 - https://steamcommunity.com/sharedfiles/filedetails/?id=1331879610
guards suits - https://steamcommunity.com/sharedfiles/filedetails/?id=1643206589
suits - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
police models - https://steamcommunity.com/sharedfiles/filedetails/?id=812610473

maps credits: 
https://steamcommunity.com/sharedfiles/filedetails/?id=1443096823
https://steamcommunity.com/sharedfiles/filedetails/?id=105982362","['tiktok meme', 'gmod meme', 'sfm animation', 'sourcefilmmaker', 'skibidi meme', 'toilet in ohio', 'ohio toilet']",2023-05-12T08:00:09Z,193528758,6917515,,21384,PT1M,hd,false
107,OL9K-3L_7D0,DaFuq!?Boom!,skibidi toilet 20,"bosses fighting 2
skibidi dop dop dop yes yes

map - https://steamcommunity.com/sharedfiles/filedetails/?id=105982362

models used: 
https://steamcommunity.com/sharedfiles/filedetails/?id=408313131
https://steamcommunity.com/sharedfiles/filedetails/?id=1331879610
https://steamcommunity.com/sharedfiles/filedetails/?id=1643206589
https://steamcommunity.com/sharedfiles/filedetails/?id=110138917","['toilet in ohio', 'skibidi meme', 'tiktok meme', 'sfm animation', 'funny animation', 'gmod animation']",2023-05-11T08:05:00Z,109842542,4128208,,21247,PT22S,hd,false
108,HCkpPXrZ7x4,DaFuq!?Boom!,skibidi toilet 19,"bosses fighting
skibidi dop dop dop yes yes

map: https://steamcommunity.com/sharedfiles/filedetails/?id=1443096823

models used: 
https://steamcommunity.com/sharedfiles/filedetails/?id=2797174247
https://steamcommunity.com/sharedfiles/filedetails/?id=408313131
https://steamcommunity.com/sharedfiles/filedetails/?id=1331879610
https://steamcommunity.com/sharedfiles/filedetails/?id=1643206589
https://steamcommunity.com/sharedfiles/filedetails/?id=110138917","['toilet in ohio', 'skibidi meme', 'tiktok meme', 'sfm animation', 'funny animation', 'gmod animation']",2023-05-10T08:00:07Z,231033736,8201992,,28695,PT21S,hd,false
109,KUhpj5dQack,DaFuq!?Boom!,skibidi toilet 18,"something big has arrived.
skibidi dop dop dop yes yes

credits:
map - https://steamcommunity.com/sharedfiles/filedetails/?id=1443096823
camera model 1 - https://steamcommunity.com/sharedfiles/filedetails/?id=408313131
camera model 2 - https://steamcommunity.com/sharedfiles/filedetails/?id=1331879610
guards suits - https://steamcommunity.com/sharedfiles/filedetails/?id=1643206589
suits - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
police models - https://steamcommunity.com/sharedfiles/filedetails/?id=812610473","['toilet in ohio', 'skibidi meme', 'tiktok meme', 'sfm animation', 'funny animation', 'gmod animation']",2023-05-09T08:00:09Z,176249142,6563244,,25806,PT26S,hd,false
110,9IRdhpoidjU,DaFuq!?Boom!,skibidi toilet - season 5 (all episodes),"15-17 episodes of skibidi toilet a.k.a. as toilet in ohio
skibidi dop dop dop yes yes skibidi double u reeh reeh

maps credits:
https://steamcommunity.com/sharedfiles/filedetails/?id=1443096823
https://steamcommunity.com/sharedfiles/filedetails/?id=105982362

credits: 
tablet - https://steamcommunity.com/sharedfiles/filedetails/?id=213199966
cat - https://steamcommunity.com/sharedfiles/filedetails/?id=522355859
camera - https://steamcommunity.com/sharedfiles/filedetails/?id=408313131
suits - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339","['tiktok meme', 'gmod meme', 'sfm animation', 'sourcefilmmaker', 'skibidi meme', 'toilet in ohio', 'ohio toilet']",2023-05-08T08:00:03Z,115682114,4609327,,11727,PT1M,hd,false
111,jCHDHuO5Pq8,DaFuq!?Boom!,skibidi toilet 17,"skibidi bosses gather. will cameramen succeed?
skibidi dop dop dop yes yes

credits:
suits - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
camera model - https://steamcommunity.com/sharedfiles/filedetails/?id=408313131
map - https://steamcommunity.com/sharedfiles/filedetails/?id=105982362","['toilet in ohio', 'skibidi meme', 'tiktok meme', 'sfm animation', 'funny animation', 'gmod animation']",2023-05-07T08:00:30Z,273238979,8767185,,35967,PT26S,hd,false
112,Yd0qsSLqmpI,DaFuq!?Boom!,skibidi toilet 16,"skibidi lab, skibidi cat, skibidi hybrid
skibidi dop dop dop yes yes

credits:
suits - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
tablet model - https://steamcommunity.com/sharedfiles/filedetails/?id=213199966
cat model - https://steamcommunity.com/sharedfiles/filedetails/?id=522355859
map - https://steamcommunity.com/sharedfiles/filedetails/?id=105982362","['toilet in ohio', 'skibidi meme', 'tiktok meme', 'sfm animation', 'funny animation', 'gmod animation']",2023-05-06T08:00:26Z,121931528,3923060,,11891,PT18S,hd,false
113,7UBsDEg9wLY,DaFuq!?Boom!,skibidi toilet 15,"skibidi battle joined by fast skibidi
skibidi dop dop dop yes yes

credits:
suits - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
map: https://steamcommunity.com/sharedfiles/filedetails/?id=1443096823","['toilet in ohio', 'skibidi meme', 'tiktok meme', 'sfm animation', 'funny animation', 'gmod animation']",2023-05-05T08:00:03Z,88717818,3973213,,11520,PT18S,hd,false
114,EoozPt24v5s,DaFuq!?Boom!,skibidi toilet - season 4 (all episodes),"12-14 episodes of skibidi toilet a.k.a. as toilet in ohio
skibidi dop dop dop yes yes skibidi double u reeh reeh

credits:
suit models - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
camera models - https://steamcommunity.com/sharedfiles/filedetails/?id=1158400981

maps credits:
https://steamcommunity.com/sharedfiles/filedetails/?id=105982362
https://steamcommunity.com/sharedfiles/filedetails/?id=1443096823","['tiktok meme', 'gmod meme', 'sfm animation', 'sourcefilmmaker', 'skibidi meme', 'toilet in ohio', 'ohio toilet']",2023-05-04T07:00:10Z,103359320,3785580,,14006,PT1M,hd,false
115,PjW1-4MWBUE,DaFuq!?Boom!,skibidi toilet 14,"skibidi battle joined by fast skibidi
skibidi dop dop dop yes yes

map: https://steamcommunity.com/sharedfiles/filedetails/?id=1443096823","['toilet in ohio', 'skibidi meme', 'tiktok meme', 'sfm animation', 'funny animation', 'gmod animation']",2023-05-03T09:40:00Z,116037005,4146556,,15271,PT16S,hd,false
116,O5rYYx1iuvM,DaFuq!?Boom!,skibidi toilet 13,"skibidi battle with cameramen continues
skibidi dop dop dop yes yes

credits:
suit models - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
map: https://steamcommunity.com/sharedfiles/filedetails/?id=105982362
camera models - https://steamcommunity.com/sharedfiles/filedetails/?id=1158400981","['toilet in ohio', 'skibidi meme', 'tiktok meme', 'sfm animation', 'funny animation', 'gmod animation']",2023-05-02T08:00:08Z,102181571,3522080,,11036,PT21S,hd,false
117,FvwI98sbSZY,DaFuq!?Boom!,skibidi toilet 12,"skibidi battle with cameramen continues
skibidi dop dop dop yes yes

credits:
suit models - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
map: https://steamcommunity.com/sharedfiles/filedetails/?id=105982362","['toilet in ohio', 'skibidi meme', 'tiktok meme', 'sfm animation', 'funny animation', 'gmod animation']",2023-05-01T08:00:06Z,141119561,5094929,,15705,PT25S,hd,false
118,TLFvehTOG48,DaFuq!?Boom!,skibidi toilet - season 3 (all episodes),"9-11 episodes of skibidi toilet a.k.a. as toilet in ohio
skibidi dop dop dop yes yes skibidi double u reeh reeh

credits:
suit models - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
police models - https://steamcommunity.com/sharedfiles/filedetails/?id=812610473

maps credits: 
https://steamcommunity.com/sharedfiles/filedetails/?id=1443096823
https://steamcommunity.com/sharedfiles/filedetails/?id=2886116492","['tiktok meme', 'gmod meme', 'sfm animation', 'sourcefilmmaker', 'skibidi meme', 'toilet in ohio', 'ohio toilet']",2023-04-30T03:00:18Z,210019254,6846091,,29320,PT1M,hd,false
119,BZkiIPSoLZU,DaFuq!?Boom!,skibidi toilet 11,"triple skibidi toilet boss
skibidi dop dop dop yes yes

credits:
suit models - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
map: https://steamcommunity.com/sharedfiles/filedetails/?id=2501718455","['toilet in ohio', 'skibidi meme', 'tiktok meme', 'sfm animation', 'funny animation', 'gmod animation']",2023-04-29T10:50:05Z,131334993,4117335,,12482,PT16S,hd,false
120,OHj0icF52tQ,DaFuq!?Boom!,skibidi toilet 10,"skibidi toilet boss in church
skibidi dop dop dop yes yes

credits:
map - https://steamcommunity.com/sharedfiles/filedetails/?id=2886116492
suits - https://steamcommunity.com/sharedfiles/filedetails/?id=110138917","['toilet in ohio', 'skibidi meme', 'tiktok meme', 'sfm animation', 'funny animation', 'gmod animation']",2023-04-28T05:00:18Z,144850408,5584980,,28118,PT28S,hd,true
121,tRq5iZy9MJc,DaFuq!?Boom!,stripped to the bone,"skeleton from ohio be like

music: faith no more - stripsearch

map: https://steamcommunity.com/sharedfiles/filedetails/?id=2044823436
suit models - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
police models - https://steamcommunity.com/sharedfiles/filedetails/?id=812610473
passport - https://steamcommunity.com/sharedfiles/filedetails/?id=1815296105
tablet - https://steamcommunity.com/sharedfiles/filedetails/?id=213199966","['skeleton meme', 'skeleton from ohio', 'ohio memes', 'sfm animation', 'gmod memes']",2023-04-27T06:00:24Z,49172162,2029781,,9528,PT59S,hd,true
122,BRIGP75PbR4,DaFuq!?Boom!,america - season 1 (all episodes),"american presidents in ohio
toilet in ohio

music by killing joke

maps credits (by diomonder): 
https://steamcommunity.com/sharedfiles/filedetails/?id=1957556944
https://steamcommunity.com/sharedfiles/filedetails/?id=1095749195

credits:
biden model: https://steamcommunity.com/sharedfiles/filedetails/?id=2399111479
obama model: https://steamcommunity.com/sharedfiles/filedetails/?id=1911335647
trump model: https://steamcommunity.com/sharedfiles/filedetails/?id=721729927
eagle: https://steamcommunity.com/sharedfiles/filedetails/?id=693568393
original civilian models by Smalls","['tiktok meme', 'gmod meme', 'sfm animation', 'sourcefilmmaker', 'skibidi meme', 'toilet in ohio', 'ohio toilet', 'america']",2023-04-26T06:00:03Z,73109150,2987343,,14358,PT57S,hd,false
123,U_lrep5F8gE,DaFuq!?Boom!,skibidi toilet 9,"cameramen vs toilet in ohio
season 3 beginning
skibidi dop dop dop yes yes

credits:
map - https://steamcommunity.com/sharedfiles/filedetails/?id=1443096823
suit models - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
police models - https://steamcommunity.com/sharedfiles/filedetails/?id=812610473","['toilet in ohio', 'skibidi meme', 'tiktok meme', 'sfm animation', 'funny animation', 'gmod animation']",2023-04-25T08:15:02Z,187317000,5214977,,14606,PT25S,hd,false
124,EMrf2iDyvEk,DaFuq!?Boom!,america 3,"toilet trump vs mexico
toilet in ohio

music by killing joke
map: https://steamcommunity.com/sharedfiles/filedetails/?id=1957556944
trump model: https://steamcommunity.com/sharedfiles/filedetails/?id=721729927
original civilian models by Smalls","['tiktok meme', 'gmod meme', 'sfm animation', 'sourcefilmmaker', 'skibidi meme', 'toilet in ohio', 'ohio toilet', 'america']",2023-04-23T13:30:08Z,46520318,2126642,,6970,PT20S,hd,false
125,1GCSEjFxlrk,DaFuq!?Boom!,russia 1 (my heart is cold),"my heart is cold balls
my moves are bald balls
never get old balls
i saved the world balls

credits:
putin rap by bad history
map - gm_bigcity (https://steamcommunity.com/sharedfiles/filedetails/?id=105982362)
putin model - (https://steamcommunity.com/sharedfiles/filedetails/?l=polish&id=1384226325)
cars models - https://steamcommunity.com/sharedfiles/filedetails/?id=441927969
original civilian models by Smalls","['sfm animation', 'tiktok meme', 'funny animation', 'gmod animation', 'my heart is cold', 'bad history', 'putin rap']",2023-04-22T06:00:00Z,109449714,3455454,,30137,PT16S,hd,false
126,bGDy7EgPHQA,DaFuq!?Boom!,skibidi toilet - season 2 (all episodes),"5-8 episodes of skibidi toilet a.k.a. as toilet in ohio
skibidi dop dop dop yes yes skibidi double u reeh reeh

credits:
car props - https://steamcommunity.com/sharedfiles/filedetails/?id=441927969
suit models - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
original civilian models by Smalls

maps credits: 
https://steamcommunity.com/sharedfiles/filedetails/?id=1941534546
https://steamcommunity.com/sharedfiles/filedetails/?id=2044823436
https://steamcommunity.com/sharedfiles/filedetails/?id=1443096823","['tiktok meme', 'gmod meme', 'sfm animation', 'sourcefilmmaker', 'skibidi meme', 'toilet in ohio', 'ohio toilet']",2023-04-19T06:00:09Z,130149393,4859420,,17374,PT1M,hd,false
127,ImL2oQ_FxfU,DaFuq!?Boom!,skibidi toilet 8,"toilet in ohio season 2 final
skibidi dop dop dop yes yes

credits:
map - https://steamcommunity.com/sharedfiles/filedetails/?id=1443096823
suit models - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
car models - https://steamcommunity.com/sharedfiles/filedetails/?id=441927969
original civilian models by Smalls","['toilet in ohio', 'skibidi meme', 'tiktok meme', 'sfm animation', 'funny animation', 'gmod animation']",2023-04-18T06:00:07Z,151352891,3838940,,9478,PT13S,hd,false
128,7GTABH7d8NU,DaFuq!?Boom!,MULTIVERSE OF BEATBOX - EPISODE 2: MALE_07 vs MALE_09 (PART 2),"male_07 & male_09 team up to oppose the coming threat.

animation & voices by dafuqboom
beatbox by verbalase
models/maps enhancing by wolfe

Respectful assets used in the video:
map by Finnsohn - https://steamcommunity.com/sharedfiles/filedetails/?id=2849797985
tablet models - https://steamcommunity.com/sharedfiles/filedetails/?id=213199966
suit models - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
car models - https://steamcommunity.com/sharedfiles/filedetails/?id=441927969
squid game models - https://steamcommunity.com/sharedfiles/filedetails/?id=2618790436
original civilian models by Smalls
(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com","[""when radio doesn't work but you're beatboxer"", 'male 07', 'sfm animation', 'gmod animation', 'verbalase beatbox', 'beatbox animation', 'dafuqmomentz', 'male 07 animation']",2023-04-16T08:00:13Z,6161244,113297,,4868,PT3M32S,hd,true
129,i3hBL31KCEo,DaFuq!?Boom!,megatron im bored,"transformers in ohio
majestic slap of optimus prime
sfm transformers

map - gm_bigcity (https://steamcommunity.com/sharedfiles/filedetails/?id=105982362)","['transformers animation', 'sfm animation', 'funny animation', 'ohio transformers']",2023-04-14T05:00:18Z,16639657,908121,,3761,PT8S,hd,false
130,wVNMVGY56Os,DaFuq!?Boom!,skibidi toilet 7,"toilet in ohio
skibidi dop dop dop yes yes

credits:
map - https://steamcommunity.com/sharedfiles/filedetails/?id=2044823436
suit model - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339","['toilet in ohio', 'skibidi meme', 'tiktok meme', 'sfm animation', 'funny animation']",2023-04-13T07:23:48Z,118662131,3803559,,13091,PT27S,hd,false
131,_S5lDUTARiM,DaFuq!?Boom!,MULTIVERSE OF BEATBOX - EPISODE 1: MALE_07 vs MALE_09 (PART 1),"Alternative, evil male_09 is approaching. What male_07 & original male_09 gonna do about it?

animation & voices by dafuqboom
beatbox by verbalase
models/maps enhancing by wolfe

Respectful assets used in the video:
map by i like goats - https://steamcommunity.com/sharedfiles/filedetails/?id=2028415705
map by Finnsohn - https://steamcommunity.com/sharedfiles/filedetails/?id=2849797985
tablet models - https://steamcommunity.com/sharedfiles/filedetails/?id=213199966
suit models - https://steamcommunity.com/sharedfiles/filedetails/?id=2849230339
car models - https://steamcommunity.com/sharedfiles/filedetails/?id=441927969
male_09 cars from TDM's Cars (by TheDanishMaster)
original civilian models by Smalls
(if you're author of certain assets and I didn't credit you properly, please contact me)

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com","[""when radio doesn't work but you're beatboxer"", 'male 07', 'sfm animation', 'gmod animation', 'verbalase beatbox', 'beatbox animation', 'dafuqmomentz', 'male 07 animation']",2023-04-11T07:00:15Z,8759821,115118,,2529,PT3M46S,hd,true
132,wXU3oz9LTIk,DaFuq!?Boom!,jesus monke,"jesus monke

map: https://steamcommunity.com/sharedfiles/filedetails/?id=2922396591","['funny animation', 'gmod animation', 'sfm animation', 'ohio animation', 'ohio jesus', 'ohio monkey']",2023-04-08T05:00:19Z,15984306,739274,,6643,PT14S,hd,false
